MAXlevel 14, Oh 2.3e-02, Oha 4.6e-04, Bo 0.000, zWall 4, Ldomain 10, drillAMR 1
i dt t ke maxlevel r_b z_b r_base z_base q_jet q_l
1049 8.333333e-04 0.32697917 3.861172e+00 9 8.105469e-01 -1.302734e+00 9.765625e-03 -1.908203e+00 0.000000e+00 0.000000e+00
1050 8.333333e-04 0.32781250 3.873341e+00 9 8.105469e-01 -1.302734e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1051 8.333333e-04 0.32864583 3.885326e+00 9 8.105469e-01 -1.302734e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1052 8.333333e-04 0.32947917 3.897328e+00 9 7.910156e-01 -1.322266e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1053 8.333333e-04 0.33031250 3.909321e+00 9 8.105469e-01 -1.322266e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1054 8.333333e-04 0.33114583 3.921415e+00 10 7.910156e-01 -1.322266e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1055 8.333333e-04 0.33197917 3.934490e+00 10 7.958984e-01 -1.317383e+00 4.882812e-03 -1.893555e+00 0.000000e+00 0.000000e+00
1056 2.777778e-04 0.33225694 3.938900e+00 10 7.958984e-01 -1.317383e+00 4.882812e-03 -1.893555e+00 0.000000e+00 0.000000e+00
1057 2.777778e-04 0.33253472 3.943144e+00 10 7.958984e-01 -1.317383e+00 4.882812e-03 -1.893555e+00 0.000000e+00 0.000000e+00
1058 2.777778e-04 0.33281250 3.947354e+00 10 7.958984e-01 -1.317383e+00 4.882812e-03 -1.893555e+00 0.000000e+00 0.000000e+00
1059 3.571429e-04 0.33316964 3.952763e+00 10 7.958984e-01 -1.317383e+00 4.882812e-03 -1.893555e+00 0.000000e+00 0.000000e+00
1060 3.571429e-04 0.33352679 3.958158e+00 9 7.958984e-01 -1.327148e+00 4.882812e-03 -1.893555e+00 0.000000e+00 0.000000e+00
1061 3.571429e-04 0.33388393 3.962753e+00 9 7.910156e-01 -1.322266e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1062 3.571429e-04 0.33424107 3.967454e+00 9 7.910156e-01 -1.322266e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1063 3.571429e-04 0.33459821 3.972340e+00 9 7.910156e-01 -1.322266e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1064 3.571429e-04 0.33495536 3.977411e+00 9 7.910156e-01 -1.341797e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1065 3.571429e-04 0.33531250 3.982569e+00 9 7.910156e-01 -1.341797e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1066 5.555556e-04 0.33586806 3.990559e+00 9 7.910156e-01 -1.341797e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1067 5.555556e-04 0.33642361 3.998448e+00 9 7.910156e-01 -1.341797e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1068 5.555556e-04 0.33697917 4.006479e+00 9 7.910156e-01 -1.341797e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1069 5.555556e-04 0.33753472 4.014334e+00 9 7.910156e-01 -1.341797e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1070 5.555556e-04 0.33809028 4.021999e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1071 5.555556e-04 0.33864583 4.029942e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1072 5.555556e-04 0.33920139 4.038026e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1073 5.555556e-04 0.33975694 4.046111e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1074 5.555556e-04 0.34031250 4.054128e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1075 7.142857e-04 0.34102679 4.064468e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1076 7.142857e-04 0.34174107 4.074847e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1077 7.142857e-04 0.34245536 4.085123e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1078 7.142857e-04 0.34316964 4.095439e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1079 7.142857e-04 0.34388393 4.105572e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1080 7.142857e-04 0.34459821 4.115711e+00 9 7.714844e-01 -1.361328e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1081 7.142857e-04 0.34531250 4.125743e+00 10 7.714844e-01 -1.380859e+00 9.765625e-03 -1.888672e+00 0.000000e+00 0.000000e+00
1082 6.250000e-04 0.34593750 4.135283e+00 10 7.666016e-01 -1.375977e+00 4.882812e-03 -1.883789e+00 0.000000e+00 0.000000e+00
1083 3.750000e-04 0.34631250 4.141160e+00 10 7.568359e-01 -1.375977e+00 4.882812e-03 -1.883789e+00 0.000000e+00 0.000000e+00
1084 3.750000e-04 0.34668750 4.146806e+00 10 7.568359e-01 -1.375977e+00 4.882812e-03 -1.883789e+00 0.000000e+00 0.000000e+00
1085 3.750000e-04 0.34706250 4.152489e+00 10 7.568359e-01 -1.375977e+00 4.882812e-03 -1.883789e+00 0.000000e+00 0.000000e+00
1086 3.750000e-04 0.34743750 4.158166e+00 10 7.568359e-01 -1.375977e+00 4.882812e-03 -1.883789e+00 0.000000e+00 0.000000e+00
1087 3.750000e-04 0.34781250 4.163870e+00 10 7.568359e-01 -1.366211e+00 1.464844e-02 -1.874023e+00 5.016171e-05 1.027312e-02
1088 3.571429e-04 0.34816964 4.169262e+00 10 7.568359e-01 -1.366211e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1089 3.571429e-04 0.34852679 4.174655e+00 10 7.568359e-01 -1.385742e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1090 3.571429e-04 0.34888393 4.180057e+00 10 7.568359e-01 -1.385742e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1091 3.571429e-04 0.34924107 4.185418e+00 10 7.470703e-01 -1.395508e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1092 3.571429e-04 0.34959821 4.190722e+00 10 7.470703e-01 -1.385742e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1093 3.571429e-04 0.34995536 4.196103e+00 10 7.470703e-01 -1.385742e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1094 3.571429e-04 0.35031250 4.201533e+00 10 7.470703e-01 -1.385742e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1095 3.571429e-04 0.35066964 4.206969e+00 10 7.470703e-01 -1.385742e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1096 3.571429e-04 0.35102679 4.212346e+00 10 7.470703e-01 -1.385742e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1097 3.571429e-04 0.35138393 4.217774e+00 10 7.470703e-01 -1.395508e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1098 3.571429e-04 0.35174107 4.223149e+00 10 7.470703e-01 -1.395508e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1099 3.571429e-04 0.35209821 4.228507e+00 10 7.373047e-01 -1.405273e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1100 3.571429e-04 0.35245536 4.233874e+00 10 7.373047e-01 -1.405273e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1101 3.571429e-04 0.35281250 4.239194e+00 10 7.470703e-01 -1.405273e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1102 3.571429e-04 0.35316964 4.244488e+00 10 7.373047e-01 -1.405273e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1103 3.571429e-04 0.35352679 4.249849e+00 10 7.373047e-01 -1.405273e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1104 3.571429e-04 0.35388393 4.255231e+00 10 7.373047e-01 -1.405273e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1105 3.571429e-04 0.35424107 4.260627e+00 10 7.373047e-01 -1.405273e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1106 3.571429e-04 0.35459821 4.266004e+00 10 7.373047e-01 -1.405273e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1107 3.571429e-04 0.35495536 4.271380e+00 10 7.373047e-01 -1.415039e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1108 3.571429e-04 0.35531250 4.276728e+00 10 7.275391e-01 -1.415039e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1109 3.571429e-04 0.35566964 4.282058e+00 10 7.373047e-01 -1.415039e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1110 3.571429e-04 0.35602679 4.287367e+00 10 7.373047e-01 -1.415039e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1111 3.571429e-04 0.35638393 4.292639e+00 10 7.275391e-01 -1.415039e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1112 3.571429e-04 0.35674107 4.297909e+00 10 7.275391e-01 -1.415039e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1113 3.571429e-04 0.35709821 4.303264e+00 10 7.275391e-01 -1.415039e+00 4.882812e-03 -1.874023e+00 0.000000e+00 0.000000e+00
1114 3.571429e-04 0.35745536 4.308632e+00 10 7.275391e-01 -1.415039e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1115 3.571429e-04 0.35781250 4.313980e+00 10 7.275391e-01 -1.415039e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1116 3.571429e-04 0.35816964 4.319323e+00 10 7.275391e-01 -1.424805e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1117 3.571429e-04 0.35852679 4.324664e+00 10 7.177734e-01 -1.424805e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1118 3.571429e-04 0.35888393 4.329959e+00 10 7.177734e-01 -1.424805e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1119 3.571429e-04 0.35924107 4.335264e+00 10 7.275391e-01 -1.424805e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1120 3.571429e-04 0.35959821 4.340522e+00 10 7.177734e-01 -1.424805e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1121 3.571429e-04 0.35995536 4.345749e+00 10 7.177734e-01 -1.424805e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1122 3.571429e-04 0.36031250 4.351021e+00 10 7.177734e-01 -1.424805e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1123 3.571429e-04 0.36066964 4.356353e+00 10 7.177734e-01 -1.424805e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1124 3.571429e-04 0.36102679 4.361672e+00 10 7.177734e-01 -1.424805e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1125 3.571429e-04 0.36138393 4.367031e+00 10 7.177734e-01 -1.434570e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1126 3.571429e-04 0.36174107 4.372335e+00 10 7.177734e-01 -1.434570e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1127 3.571429e-04 0.36209821 4.377642e+00 10 7.080078e-01 -1.434570e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1128 3.571429e-04 0.36245536 4.382900e+00 10 7.177734e-01 -1.434570e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1129 3.571429e-04 0.36281250 4.388140e+00 10 7.177734e-01 -1.434570e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1130 3.571429e-04 0.36316964 4.393317e+00 10 7.080078e-01 -1.434570e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1131 3.571429e-04 0.36352679 4.398573e+00 10 7.080078e-01 -1.434570e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1132 3.571429e-04 0.36388393 4.403858e+00 10 7.080078e-01 -1.434570e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1133 3.571429e-04 0.36424107 4.409170e+00 10 7.080078e-01 -1.434570e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1134 3.571429e-04 0.36459821 4.414538e+00 10 7.080078e-01 -1.444336e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1135 3.571429e-04 0.36495536 4.419833e+00 10 7.080078e-01 -1.444336e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1136 3.571429e-04 0.36531250 4.425082e+00 10 6.982422e-01 -1.454102e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1137 3.571429e-04 0.36566964 4.430317e+00 10 7.080078e-01 -1.444336e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1138 3.571429e-04 0.36602679 4.435498e+00 10 6.982422e-01 -1.444336e+00 4.882812e-03 -1.864258e+00 0.000000e+00 0.000000e+00
1139 3.571429e-04 0.36638393 4.440651e+00 10 6.982422e-01 -1.444336e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1140 3.571429e-04 0.36674107 4.445890e+00 10 6.982422e-01 -1.444336e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1141 3.571429e-04 0.36709821 4.451156e+00 10 6.982422e-01 -1.444336e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1142 3.571429e-04 0.36745536 4.456447e+00 10 6.982422e-01 -1.454102e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1143 3.571429e-04 0.36781250 4.461726e+00 10 6.982422e-01 -1.454102e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1144 3.571429e-04 0.36816964 4.466980e+00 10 6.982422e-01 -1.454102e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1145 3.571429e-04 0.36852679 4.472222e+00 10 6.982422e-01 -1.454102e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1146 3.571429e-04 0.36888393 4.477429e+00 10 6.982422e-01 -1.454102e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1147 3.571429e-04 0.36924107 4.482606e+00 10 6.982422e-01 -1.454102e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1148 3.571429e-04 0.36959821 4.487739e+00 10 6.884766e-01 -1.454102e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1149 3.571429e-04 0.36995536 4.492971e+00 10 6.884766e-01 -1.454102e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1150 3.571429e-04 0.37031250 4.498218e+00 10 6.884766e-01 -1.463867e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1151 3.571429e-04 0.37066964 4.503469e+00 10 6.884766e-01 -1.463867e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1152 3.571429e-04 0.37102679 4.508717e+00 10 6.884766e-01 -1.463867e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1153 3.571429e-04 0.37138393 4.513884e+00 10 6.884766e-01 -1.463867e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1154 3.571429e-04 0.37174107 4.519094e+00 10 6.884766e-01 -1.463867e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1155 3.571429e-04 0.37209821 4.524269e+00 10 6.884766e-01 -1.463867e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1156 3.571429e-04 0.37245536 4.529410e+00 10 6.787109e-01 -1.463867e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1157 3.571429e-04 0.37281250 4.534565e+00 10 6.787109e-01 -1.463867e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1158 3.571429e-04 0.37316964 4.539806e+00 10 6.787109e-01 -1.473633e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1159 3.571429e-04 0.37352679 4.545045e+00 10 6.787109e-01 -1.473633e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1160 3.571429e-04 0.37388393 4.550303e+00 10 6.787109e-01 -1.473633e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1161 3.571429e-04 0.37424107 4.555515e+00 10 6.689453e-01 -1.473633e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1162 3.571429e-04 0.37459821 4.560690e+00 10 6.689453e-01 -1.473633e+00 4.882812e-03 -1.854492e+00 0.000000e+00 0.000000e+00
1163 3.571429e-04 0.37495536 4.565846e+00 10 6.689453e-01 -1.473633e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1164 3.571429e-04 0.37531250 4.570973e+00 10 6.689453e-01 -1.473633e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1165 3.571429e-04 0.37566964 4.576079e+00 10 6.689453e-01 -1.473633e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1166 3.571429e-04 0.37602679 4.581250e+00 10 6.689453e-01 -1.483398e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1167 3.571429e-04 0.37638393 4.586477e+00 10 6.689453e-01 -1.483398e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1168 3.571429e-04 0.37674107 4.591652e+00 10 6.591797e-01 -1.483398e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1169 3.571429e-04 0.37709821 4.596848e+00 10 6.689453e-01 -1.483398e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1170 3.571429e-04 0.37745536 4.602020e+00 10 6.689453e-01 -1.483398e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1171 3.571429e-04 0.37781250 4.607196e+00 10 6.689453e-01 -1.483398e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1172 3.571429e-04 0.37816964 4.612313e+00 10 6.591797e-01 -1.483398e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1173 3.571429e-04 0.37852679 4.617417e+00 10 6.591797e-01 -1.483398e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1174 3.571429e-04 0.37888393 4.622578e+00 10 6.591797e-01 -1.493164e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1175 3.571429e-04 0.37924107 4.627738e+00 10 6.494141e-01 -1.493164e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1176 3.571429e-04 0.37959821 4.632922e+00 10 6.591797e-01 -1.493164e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1177 3.571429e-04 0.37995536 4.638106e+00 10 6.494141e-01 -1.493164e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1178 3.571429e-04 0.38031250 4.643264e+00 10 6.591797e-01 -1.493164e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1179 3.571429e-04 0.38066964 4.648374e+00 10 6.494141e-01 -1.493164e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1180 3.571429e-04 0.38102679 4.653459e+00 10 6.494141e-01 -1.493164e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1181 3.571429e-04 0.38138393 4.658488e+00 10 6.494141e-01 -1.493164e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1182 3.571429e-04 0.38174107 4.663601e+00 10 6.494141e-01 -1.502930e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1183 3.571429e-04 0.38209821 4.668782e+00 10 6.494141e-01 -1.502930e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1184 3.571429e-04 0.38245536 4.673942e+00 10 6.396484e-01 -1.502930e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1185 3.571429e-04 0.38281250 4.679110e+00 10 6.494141e-01 -1.502930e+00 4.882812e-03 -1.844727e+00 0.000000e+00 0.000000e+00
1186 3.571429e-04 0.38316964 4.684216e+00 10 6.396484e-01 -1.502930e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1187 3.571429e-04 0.38352679 4.689306e+00 10 6.396484e-01 -1.502930e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1188 3.571429e-04 0.38388393 4.694330e+00 10 6.396484e-01 -1.502930e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1189 3.571429e-04 0.38424107 4.699348e+00 10 6.396484e-01 -1.502930e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1190 3.571429e-04 0.38459821 4.704448e+00 10 6.396484e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1191 3.571429e-04 0.38495536 4.709603e+00 10 6.298828e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1192 3.571429e-04 0.38531250 4.714765e+00 10 6.396484e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1193 3.571429e-04 0.38566964 4.719903e+00 10 6.298828e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1194 3.571429e-04 0.38602679 4.724984e+00 10 6.298828e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1195 3.571429e-04 0.38638393 4.730089e+00 10 6.298828e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1196 3.571429e-04 0.38674107 4.735092e+00 10 6.298828e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1197 3.571429e-04 0.38709821 4.740197e+00 10 6.298828e-01 -1.522461e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1198 3.571429e-04 0.38745536 4.745308e+00 10 6.298828e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1199 3.571429e-04 0.38781250 4.750438e+00 10 6.298828e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1200 3.571429e-04 0.38816964 4.755495e+00 10 6.201172e-01 -1.522461e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1201 3.571429e-04 0.38852679 4.760576e+00 10 6.201172e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1202 3.571429e-04 0.38888393 4.765633e+00 10 6.201172e-01 -1.512695e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1203 3.571429e-04 0.38924107 4.770662e+00 10 6.201172e-01 -1.522461e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1204 3.571429e-04 0.38959821 4.775611e+00 10 6.201172e-01 -1.522461e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1205 3.571429e-04 0.38995536 4.780676e+00 10 6.201172e-01 -1.522461e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1206 3.571429e-04 0.39031250 4.785779e+00 10 6.201172e-01 -1.522461e+00 4.882812e-03 -1.834961e+00 0.000000e+00 0.000000e+00
1207 3.571429e-04 0.39066964 4.790886e+00 10 6.201172e-01 -1.522461e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1208 3.571429e-04 0.39102679 4.795969e+00 10 6.201172e-01 -1.522461e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1209 3.571429e-04 0.39138393 4.801011e+00 10 6.103516e-01 -1.522461e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1210 3.571429e-04 0.39174107 4.806008e+00 10 6.103516e-01 -1.522461e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1211 3.571429e-04 0.39209821 4.810973e+00 10 6.103516e-01 -1.532227e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1212 3.571429e-04 0.39245536 4.815936e+00 10 6.103516e-01 -1.532227e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1213 3.571429e-04 0.39281250 4.821001e+00 10 6.005859e-01 -1.532227e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1214 3.571429e-04 0.39316964 4.826084e+00 10 6.005859e-01 -1.532227e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1215 3.571429e-04 0.39352679 4.831161e+00 10 6.103516e-01 -1.532227e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1216 3.571429e-04 0.39388393 4.836188e+00 10 6.005859e-01 -1.532227e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1217 3.571429e-04 0.39424107 4.841207e+00 10 6.005859e-01 -1.532227e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1218 3.571429e-04 0.39459821 4.846148e+00 10 6.005859e-01 -1.532227e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1219 3.571429e-04 0.39495536 4.851045e+00 10 6.005859e-01 -1.541992e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1220 3.571429e-04 0.39531250 4.856044e+00 10 6.005859e-01 -1.541992e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1221 3.571429e-04 0.39566964 4.861107e+00 10 5.908203e-01 -1.541992e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1222 3.571429e-04 0.39602679 4.866115e+00 10 5.908203e-01 -1.541992e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1223 3.571429e-04 0.39638393 4.871149e+00 10 6.005859e-01 -1.532227e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1224 3.571429e-04 0.39674107 4.876185e+00 10 5.908203e-01 -1.541992e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1225 3.571429e-04 0.39709821 4.881165e+00 10 5.908203e-01 -1.551758e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1226 3.571429e-04 0.39745536 4.886024e+00 10 5.908203e-01 -1.541992e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1227 3.571429e-04 0.39781250 4.891033e+00 10 5.908203e-01 -1.541992e+00 4.882812e-03 -1.825195e+00 0.000000e+00 0.000000e+00
1228 3.571429e-04 0.39816964 4.896034e+00 10 5.810547e-01 -1.551758e+00 4.882812e-03 -1.815430e+00 0.000000e+00 0.000000e+00
