MAXlevel 13, Oh 2.3e-02, Oha 4.6e-04, Bo 0.000, zWall 4, Ldomain 10, drillAMR 1
i dt t ke maxlevel r_b z_b r_base z_base q_jet q_l
395 9.634835e-05 0.02023961 5.285544e-02 11 1.391602e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
396 9.634835e-05 0.02033595 5.339149e-02 11 1.391602e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
397 9.634835e-05 0.02043230 5.393026e-02 11 1.391602e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
398 9.634835e-05 0.02052865 5.444003e-02 11 1.440430e-01 -6.347656e-03 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
399 9.634835e-05 0.02062500 5.496950e-02 11 1.440430e-01 -6.347656e-03 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
400 1.136364e-04 0.02073864 5.548411e-02 11 1.440430e-01 -6.347656e-03 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
401 1.136364e-04 0.02085227 5.600688e-02 11 1.440430e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
402 1.136364e-04 0.02096591 5.663975e-02 11 1.440430e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
403 1.136364e-04 0.02107955 5.726981e-02 11 1.440430e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
404 1.136364e-04 0.02119318 5.793233e-02 11 1.440430e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
405 1.136364e-04 0.02130682 5.859480e-02 11 1.440430e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
406 1.136364e-04 0.02142045 5.922114e-02 11 1.440430e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
407 1.136364e-04 0.02153409 5.946557e-02 11 1.489258e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
408 1.136364e-04 0.02164773 6.002640e-02 11 1.489258e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
409 1.136364e-04 0.02176136 6.065150e-02 11 1.489258e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
410 1.136364e-04 0.02187500 6.129011e-02 11 1.489258e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
411 1.250000e-04 0.02200000 6.203159e-02 11 1.489258e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
412 1.250000e-04 0.02212500 6.278193e-02 11 1.489258e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
413 1.250000e-04 0.02225000 6.352145e-02 11 1.489258e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
414 1.250000e-04 0.02237500 6.392510e-02 11 1.538086e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
415 1.250000e-04 0.02250000 6.458161e-02 12 1.538086e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
416 1.250000e-04 0.02262500 6.536899e-02 12 1.525879e-01 -2.221680e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
417 4.545455e-05 0.02267045 6.565403e-02 12 1.525879e-01 -2.221680e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
418 4.545455e-05 0.02271591 6.592690e-02 12 1.525879e-01 -2.221680e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
419 4.545455e-05 0.02276136 6.614143e-02 12 1.550293e-01 -2.221680e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
420 4.545455e-05 0.02280682 6.640444e-02 12 1.550293e-01 -2.221680e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
421 4.545455e-05 0.02285227 6.668162e-02 12 1.550293e-01 -2.221680e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
422 4.545455e-05 0.02289773 6.696344e-02 11 1.550293e-01 -2.221680e-02 1.220703e-03 -2.019287e+00 0.000000e+00 0.000000e+00
423 4.545455e-05 0.02294318 6.717529e-02 11 1.538086e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
424 4.545455e-05 0.02298864 6.743067e-02 11 1.538086e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
425 4.545455e-05 0.02303409 6.771119e-02 11 1.538086e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
426 4.545455e-05 0.02307955 6.799631e-02 11 1.538086e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
427 4.545455e-05 0.02312500 6.818288e-02 11 1.586914e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
428 7.812500e-05 0.02320313 6.863476e-02 11 1.586914e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
429 8.370536e-05 0.02328683 6.914102e-02 11 1.586914e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
430 9.068080e-05 0.02337751 6.970266e-02 11 1.586914e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
431 9.068080e-05 0.02346819 7.026348e-02 11 1.586914e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
432 9.068080e-05 0.02355887 7.083328e-02 11 1.586914e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
433 1.020159e-04 0.02366089 7.147011e-02 11 1.586914e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
434 1.020159e-04 0.02376290 7.209726e-02 11 1.586914e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
435 1.020159e-04 0.02386492 7.265870e-02 11 1.635742e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
436 1.020159e-04 0.02396694 7.326825e-02 11 1.635742e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
437 1.020159e-04 0.02406895 7.389464e-02 11 1.635742e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
438 1.020159e-04 0.02417097 7.451457e-02 11 1.635742e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
439 1.020159e-04 0.02427298 7.515636e-02 11 1.635742e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
440 1.020159e-04 0.02437500 7.580490e-02 11 1.635742e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
441 1.136364e-04 0.02448864 7.648473e-02 11 1.684570e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
442 1.136364e-04 0.02460227 7.699939e-02 11 1.684570e-01 -1.123047e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
443 1.136364e-04 0.02471591 7.754987e-02 11 1.684570e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
444 1.136364e-04 0.02482955 7.822673e-02 11 1.684570e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
445 1.136364e-04 0.02494318 7.892877e-02 11 1.684570e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
446 1.136364e-04 0.02505682 7.966085e-02 11 1.684570e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
447 1.136364e-04 0.02517045 8.040207e-02 11 1.684570e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
448 1.136364e-04 0.02528409 8.111122e-02 11 1.684570e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
449 1.136364e-04 0.02539773 8.176381e-02 11 1.684570e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
450 1.136364e-04 0.02551136 8.229434e-02 11 1.733398e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
451 1.136364e-04 0.02562500 8.299365e-02 11 1.733398e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
452 1.250000e-04 0.02575000 8.379157e-02 11 1.733398e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
453 1.250000e-04 0.02587500 8.459343e-02 11 1.733398e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
454 1.250000e-04 0.02600000 8.536179e-02 11 1.733398e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
455 1.250000e-04 0.02612500 8.613101e-02 11 1.733398e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
456 1.250000e-04 0.02625000 8.682283e-02 11 1.733398e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
457 1.250000e-04 0.02637500 8.757576e-02 11 1.782227e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
458 1.250000e-04 0.02650000 8.838193e-02 11 1.782227e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
459 1.250000e-04 0.02662500 8.920353e-02 11 1.782227e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
460 1.250000e-04 0.02675000 8.993742e-02 11 1.782227e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
461 1.250000e-04 0.02687500 9.075600e-02 11 1.782227e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
462 1.250000e-04 0.02700000 9.151176e-02 11 1.831055e-01 -1.123047e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
463 1.250000e-04 0.02712500 9.202535e-02 11 1.831055e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
464 1.250000e-04 0.02725000 9.279164e-02 11 1.831055e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
465 1.250000e-04 0.02737500 9.361140e-02 11 1.831055e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
466 1.250000e-04 0.02750000 9.444092e-02 11 1.831055e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
467 1.250000e-04 0.02762500 9.525143e-02 11 1.831055e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
468 1.250000e-04 0.02775000 9.602677e-02 11 1.831055e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
469 1.250000e-04 0.02787500 9.682565e-02 11 1.831055e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
470 1.250000e-04 0.02800000 9.748754e-02 11 1.879883e-01 -1.611328e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
471 1.250000e-04 0.02812500 9.830316e-02 11 1.879883e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
472 1.250000e-04 0.02825000 9.912240e-02 11 1.879883e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
473 1.250000e-04 0.02837500 9.996000e-02 11 1.879883e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
474 1.250000e-04 0.02850000 1.008054e-01 11 1.879883e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
475 1.250000e-04 0.02862500 1.016385e-01 11 1.879883e-01 -2.587891e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
476 1.250000e-04 0.02875000 1.023664e-01 11 1.879883e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
477 1.250000e-04 0.02887500 1.031917e-01 11 1.928711e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
478 1.250000e-04 0.02900000 1.040409e-01 11 1.928711e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
479 1.250000e-04 0.02912500 1.048810e-01 11 1.928711e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
480 1.250000e-04 0.02925000 1.057486e-01 11 1.928711e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
481 1.250000e-04 0.02937500 1.065777e-01 10 1.928711e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
482 1.315789e-04 0.02950658 1.071603e-01 11 1.904297e-01 -1.855469e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
483 1.480263e-04 0.02965461 1.078427e-01 11 1.977539e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
484 1.306115e-04 0.02978522 1.085949e-01 11 1.977539e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
485 1.306115e-04 0.02991583 1.094434e-01 11 1.977539e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
486 1.306115e-04 0.03004644 1.103542e-01 11 1.977539e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
487 1.306115e-04 0.03017705 1.112346e-01 11 1.977539e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
488 1.306115e-04 0.03030766 1.121364e-01 11 1.977539e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
489 1.306115e-04 0.03043827 1.130153e-01 11 1.977539e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
490 1.306115e-04 0.03056889 1.136679e-01 11 2.026367e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
491 1.306115e-04 0.03069950 1.145281e-01 11 2.026367e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
492 1.306115e-04 0.03083011 1.154607e-01 11 2.026367e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
493 1.306115e-04 0.03096072 1.164085e-01 11 2.026367e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
494 1.306115e-04 0.03109133 1.173336e-01 11 2.026367e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
495 1.306115e-04 0.03122194 1.182783e-01 11 2.026367e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
496 1.306115e-04 0.03135255 1.192199e-01 11 2.026367e-01 -3.076172e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
497 1.306115e-04 0.03148317 1.200986e-01 10 2.075195e-01 -2.099609e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
498 1.306115e-04 0.03161378 1.207025e-01 10 2.099609e-01 -2.832031e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
499 1.306115e-04 0.03174439 1.215437e-01 10 2.099609e-01 -2.832031e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
500 1.306115e-04 0.03187500 1.224602e-01 10 2.099609e-01 -2.832031e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
501 1.785714e-04 0.03205357 1.237303e-01 10 2.099609e-01 -3.808594e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
502 1.785714e-04 0.03223214 1.250365e-01 10 2.099609e-01 -3.808594e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
503 1.948052e-04 0.03242695 1.264045e-01 10 2.099609e-01 -3.808594e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
504 1.948052e-04 0.03262175 1.278259e-01 10 2.099609e-01 -3.808594e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
505 2.191558e-04 0.03284091 1.294211e-01 10 2.197266e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
506 2.191558e-04 0.03306006 1.307867e-01 10 3.271484e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
507 2.191558e-04 0.03327922 1.320394e-01 10 2.197266e-01 -4.785156e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
508 2.191558e-04 0.03349838 1.334761e-01 10 2.197266e-01 -4.785156e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
509 2.191558e-04 0.03371753 1.350092e-01 10 2.197266e-01 -4.785156e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
510 2.191558e-04 0.03393669 1.365436e-01 10 3.271484e-01 -8.691406e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
511 2.191558e-04 0.03415584 1.381455e-01 10 3.271484e-01 -8.691406e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
512 2.191558e-04 0.03437500 1.397680e-01 10 3.271484e-01 -8.691406e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
513 2.500000e-04 0.03462500 1.416057e-01 10 2.197266e-01 -3.808594e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
514 2.500000e-04 0.03487500 1.434970e-01 10 3.271484e-01 -8.691406e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
515 2.500000e-04 0.03512500 1.448391e-01 10 3.271484e-01 -8.691406e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
516 2.500000e-04 0.03537500 1.466110e-01 11 2.294922e-01 -3.808594e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
517 2.500000e-04 0.03562500 1.487628e-01 11 2.270508e-01 -4.052734e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
518 1.250000e-04 0.03575000 1.497616e-01 11 2.270508e-01 -4.052734e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
519 1.250000e-04 0.03587500 1.507387e-01 11 2.270508e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
520 1.250000e-04 0.03600000 1.514724e-01 11 2.319336e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
521 1.250000e-04 0.03612500 1.523835e-01 11 2.319336e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
522 1.250000e-04 0.03625000 1.533688e-01 11 2.319336e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
523 1.250000e-04 0.03637500 1.543667e-01 11 2.319336e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
524 1.250000e-04 0.03650000 1.553512e-01 11 2.319336e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
525 1.250000e-04 0.03662500 1.563361e-01 11 2.319336e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
526 1.250000e-04 0.03675000 1.572954e-01 10 2.319336e-01 -3.564453e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
527 1.250000e-04 0.03687500 1.578333e-01 10 3.466797e-01 -8.691406e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
528 1.470588e-04 0.03702206 1.586749e-01 10 2.392578e-01 -2.832031e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
529 1.680672e-04 0.03719013 1.598175e-01 10 2.392578e-01 -2.832031e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
530 1.820728e-04 0.03737220 1.611988e-01 10 2.392578e-01 -2.832031e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
531 1.820728e-04 0.03755427 1.625960e-01 10 3.466797e-01 -9.667969e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
532 2.023031e-04 0.03775657 1.641650e-01 10 3.466797e-01 -9.667969e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
533 2.023031e-04 0.03795888 1.657326e-01 10 3.662109e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
534 2.023031e-04 0.03816118 1.673401e-01 10 3.662109e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
535 2.023031e-04 0.03836348 1.689168e-01 10 3.662109e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
536 2.023031e-04 0.03856579 1.705353e-01 10 3.662109e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
537 2.023031e-04 0.03876809 1.719471e-01 10 3.662109e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
538 2.023031e-04 0.03897039 1.732525e-01 10 3.564453e-01 -9.667969e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
539 2.023031e-04 0.03917270 1.747929e-01 10 2.490234e-01 -2.832031e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
540 2.023031e-04 0.03937500 1.763959e-01 10 3.759766e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
541 2.500000e-04 0.03962500 1.783652e-01 10 3.759766e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
542 2.500000e-04 0.03987500 1.803809e-01 10 3.759766e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
543 2.500000e-04 0.04012500 1.822394e-01 10 3.662109e-01 -9.667969e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
544 2.500000e-04 0.04037500 1.841547e-01 10 3.662109e-01 -9.667969e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
545 2.500000e-04 0.04062500 1.861430e-01 10 3.759766e-01 -1.064453e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
546 2.500000e-04 0.04087500 1.868455e-01 10 3.759766e-01 -1.064453e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
547 2.500000e-04 0.04112500 1.883891e-01 10 2.587891e-01 -4.785156e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
548 2.500000e-04 0.04137500 1.902569e-01 11 2.587891e-01 -4.785156e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
549 2.500000e-04 0.04162500 1.925749e-01 11 2.563477e-01 -5.029297e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
550 1.250000e-04 0.04175000 1.936893e-01 11 2.563477e-01 -5.029297e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
551 1.250000e-04 0.04187500 1.947538e-01 11 2.563477e-01 -4.541016e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
552 1.250000e-04 0.04200000 1.957790e-01 11 2.563477e-01 -4.541016e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
553 1.250000e-04 0.04212500 1.967088e-01 11 2.612305e-01 -4.541016e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
554 1.250000e-04 0.04225000 1.977538e-01 11 2.612305e-01 -4.541016e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
555 1.250000e-04 0.04237500 1.988176e-01 11 2.612305e-01 -4.541016e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
556 1.250000e-04 0.04250000 1.998940e-01 11 2.612305e-01 -4.541016e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
557 1.250000e-04 0.04262500 2.009822e-01 10 2.612305e-01 -4.541016e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
558 1.250000e-04 0.04275000 2.016684e-01 10 2.587891e-01 -4.785156e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
559 1.250000e-04 0.04287500 2.025954e-01 10 3.857422e-01 -1.064453e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
560 1.250000e-04 0.04300000 2.036328e-01 10 3.857422e-01 -1.064453e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
561 1.250000e-04 0.04312500 2.045773e-01 10 4.052734e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
562 1.923077e-04 0.04331731 2.061242e-01 10 4.052734e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
563 2.097902e-04 0.04352710 2.077555e-01 10 3.955078e-01 -1.064453e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
564 2.097902e-04 0.04373689 2.094688e-01 10 3.955078e-01 -1.162109e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
565 2.097902e-04 0.04394668 2.111840e-01 10 3.955078e-01 -1.162109e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
566 2.397602e-04 0.04418644 2.131912e-01 10 3.955078e-01 -1.162109e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
567 2.397602e-04 0.04442620 2.152269e-01 10 3.955078e-01 -1.162109e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
568 2.397602e-04 0.04466596 2.173116e-01 10 3.955078e-01 -1.162109e-01 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
569 2.397602e-04 0.04490572 2.192868e-01 10 4.150391e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
570 2.397602e-04 0.04514548 2.201897e-01 10 4.150391e-01 -8.789062e-03 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
571 2.397602e-04 0.04538524 2.218387e-01 10 2.783203e-01 -4.785156e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
572 2.397602e-04 0.04562500 2.237326e-01 11 2.783203e-01 -4.785156e-02 4.882812e-03 -2.020508e+00 0.000000e+00 0.000000e+00
573 2.500000e-04 0.04587500 2.260404e-01 11 2.758789e-01 -4.541016e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
574 1.250000e-04 0.04600000 2.271641e-01 11 4.125977e-01 -1.235352e-01 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
575 1.250000e-04 0.04612500 2.282487e-01 11 2.758789e-01 -5.029297e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
576 1.250000e-04 0.04625000 2.293484e-01 11 2.758789e-01 -5.029297e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
577 1.250000e-04 0.04637500 2.302123e-01 10 2.807617e-01 -5.029297e-02 2.441406e-03 -2.018066e+00 0.000000e+00 0.000000e+00
