MAXlevel 15, Oh 3.0e-02, Oha 6.0e-04, Bo 0.000, zWall 4, Ldomain 10, drillAMR 1
i dt t ke maxlevel r_b z_b r_base z_base q_jet q_l
3215 3.042911e-06 0.49418224 5.444145e+00 13 6.103516e-04 -1.556030e+00 9.155273e-03 -1.521851e+00 4.447563e-03 1.093469e+00
3216 3.042911e-06 0.49418528 5.443921e+00 13 6.103516e-04 -1.558472e+00 1.037598e-02 -1.521851e+00 5.451159e-03 1.192821e+00
3217 3.042911e-06 0.49418832 5.443689e+00 13 6.103516e-04 -1.557251e+00 7.934570e-03 -1.520630e+00 3.493987e-03 9.868306e-01
3218 3.042911e-06 0.49419136 5.443463e+00 13 6.103516e-04 -1.557251e+00 9.155273e-03 -1.520630e+00 4.514585e-03 1.107024e+00
3219 3.042911e-06 0.49419441 5.443225e+00 13 6.103516e-04 -1.557251e+00 9.155273e-03 -1.520630e+00 4.442064e-03 1.089388e+00
3220 3.042911e-06 0.49419745 5.443002e+00 13 6.103516e-04 -1.557251e+00 1.037598e-02 -1.520630e+00 5.463106e-03 1.191225e+00
3221 3.042911e-06 0.49420049 5.442776e+00 13 6.103516e-04 -1.557251e+00 1.037598e-02 -1.520630e+00 5.370735e-03 1.171298e+00
3222 3.042911e-06 0.49420354 5.442557e+00 13 6.103516e-04 -1.557251e+00 9.155273e-03 -1.519409e+00 4.511778e-03 1.103448e+00
3223 3.042911e-06 0.49420658 5.442345e+00 13 6.103516e-04 -1.557251e+00 9.155273e-03 -1.519409e+00 4.443596e-03 1.086852e+00
3224 3.042911e-06 0.49420962 5.442131e+00 13 6.103516e-04 -1.557251e+00 9.155273e-03 -1.519409e+00 4.372597e-03 1.069819e+00
3225 3.042911e-06 0.49421266 5.441908e+00 13 6.103516e-04 -1.557251e+00 1.037598e-02 -1.519409e+00 5.389193e-03 1.171375e+00
3226 3.042911e-06 0.49421571 5.441690e+00 13 6.103516e-04 -1.557251e+00 9.155273e-03 -1.518188e+00 4.503900e-03 1.099279e+00
3227 3.042911e-06 0.49421875 5.441467e+00 13 6.103516e-04 -1.554810e+00 9.155273e-03 -1.518188e+00 4.438822e-03 1.083427e+00
3228 3.289474e-06 0.49422204 5.441240e+00 13 6.103516e-04 -1.554810e+00 9.155273e-03 -1.518188e+00 4.364874e-03 1.065693e+00
3229 3.289474e-06 0.49422533 5.441002e+00 13 6.103516e-04 -1.554810e+00 1.037598e-02 -1.518188e+00 5.392762e-03 1.168589e+00
3230 3.289474e-06 0.49422862 5.440765e+00 13 6.103516e-04 -1.554810e+00 9.155273e-03 -1.516968e+00 4.486720e-03 1.092779e+00
3231 3.325622e-06 0.49423194 5.440534e+00 13 6.103516e-04 -1.554810e+00 9.155273e-03 -1.516968e+00 4.419073e-03 1.076255e+00
3232 3.325622e-06 0.49423527 5.440306e+00 13 6.103516e-04 -1.554810e+00 9.155273e-03 -1.516968e+00 4.349571e-03 1.059560e+00
3233 3.325622e-06 0.49423860 5.440073e+00 13 6.103516e-04 -1.554810e+00 1.037598e-02 -1.516968e+00 5.382678e-03 1.163023e+00
3234 3.325622e-06 0.49424192 5.439842e+00 13 6.103516e-04 -1.554810e+00 1.159668e-02 -1.516968e+00 6.414407e-03 1.252259e+00
3235 3.325622e-06 0.49424525 5.439609e+00 13 6.103516e-04 -1.554810e+00 9.155273e-03 -1.515747e+00 4.395463e-03 1.068726e+00
3236 3.325622e-06 0.49424857 5.439383e+00 13 6.103516e-04 -1.554810e+00 1.037598e-02 -1.515747e+00 5.458742e-03 1.176288e+00
3237 3.365212e-06 0.49425194 5.439148e+00 13 6.103516e-04 -1.556030e+00 1.037598e-02 -1.515747e+00 5.373008e-03 1.157985e+00
3238 3.365212e-06 0.49425530 5.438915e+00 13 6.103516e-04 -1.556030e+00 1.159668e-02 -1.515747e+00 6.419802e-03 1.248973e+00
3239 3.365212e-06 0.49425867 5.438675e+00 13 6.103516e-04 -1.556030e+00 9.155273e-03 -1.514526e+00 4.375081e-03 1.061957e+00
3240 3.365212e-06 0.49426203 5.438442e+00 13 6.103516e-04 -1.556030e+00 1.037598e-02 -1.514526e+00 5.447163e-03 1.170779e+00
3241 3.365212e-06 0.49426540 5.438219e+00 13 6.103516e-04 -1.556030e+00 1.037598e-02 -1.514526e+00 5.365621e-03 1.153410e+00
3242 3.365212e-06 0.49426876 5.437999e+00 13 6.103516e-04 -1.556030e+00 1.037598e-02 -1.514526e+00 5.282912e-03 1.135951e+00
3243 3.365212e-06 0.49427213 5.437772e+00 13 6.103516e-04 -1.556030e+00 1.159668e-02 -1.514526e+00 6.326494e-03 1.226932e+00
3244 3.365212e-06 0.49427549 5.437549e+00 13 6.103516e-04 -1.556030e+00 1.037598e-02 -1.513306e+00 5.429731e-03 1.164718e+00
3245 3.410082e-06 0.49427890 5.437318e+00 13 6.103516e-04 -1.556030e+00 1.037598e-02 -1.513306e+00 5.353335e-03 1.148279e+00
3246 3.410082e-06 0.49428231 5.437102e+00 13 6.103516e-04 -1.556030e+00 1.037598e-02 -1.513306e+00 5.274410e-03 1.131583e+00
3247 3.410082e-06 0.49428572 5.436863e+00 13 6.103516e-04 -1.556030e+00 1.159668e-02 -1.513306e+00 6.331881e-03 1.224292e+00
3248 3.410082e-06 0.49428913 5.436630e+00 13 6.103516e-04 -1.553589e+00 1.037598e-02 -1.512085e+00 5.418660e-03 1.159714e+00
3249 3.410082e-06 0.49429254 5.436410e+00 13 6.103516e-04 -1.553589e+00 1.037598e-02 -1.512085e+00 5.346599e-03 1.144202e+00
3250 3.410082e-06 0.49429595 5.436194e+00 13 6.103516e-04 -1.553589e+00 1.037598e-02 -1.512085e+00 5.270126e-03 1.128069e+00
3251 3.410082e-06 0.49429936 5.435969e+00 13 6.103516e-04 -1.553589e+00 1.159668e-02 -1.512085e+00 6.340382e-03 1.222307e+00
3252 3.410082e-06 0.49430277 5.435745e+00 13 6.103516e-04 -1.553589e+00 1.037598e-02 -1.510864e+00 5.404454e-03 1.154558e+00
3253 3.410082e-06 0.49430618 5.435519e+00 13 6.103516e-04 -1.553589e+00 1.037598e-02 -1.510864e+00 5.335846e-03 1.139793e+00
3254 3.462545e-06 0.49430965 5.435302e+00 13 6.103516e-04 -1.553589e+00 1.037598e-02 -1.510864e+00 5.262888e-03 1.124419e+00
3255 3.462545e-06 0.49431311 5.435071e+00 13 6.103516e-04 -1.556030e+00 1.159668e-02 -1.510864e+00 6.346725e-03 1.220294e+00
3256 3.462545e-06 0.49431657 5.434848e+00 13 6.103516e-04 -1.558472e+00 1.159668e-02 -1.510864e+00 6.256508e-03 1.203178e+00
3257 3.462545e-06 0.49432003 5.434624e+00 13 6.103516e-04 -1.556030e+00 1.037598e-02 -1.509644e+00 5.322962e-03 1.135179e+00
3258 3.462545e-06 0.49432350 5.434411e+00 13 6.103516e-04 -1.556030e+00 1.037598e-02 -1.509644e+00 5.254520e-03 1.120592e+00
3259 3.462545e-06 0.49432696 5.434188e+00 13 6.103516e-04 -1.556030e+00 1.159668e-02 -1.509644e+00 6.356908e-03 1.218893e+00
3260 3.462545e-06 0.49433042 5.433972e+00 13 6.103516e-04 -1.554810e+00 1.159668e-02 -1.509644e+00 6.267990e-03 1.202153e+00
3261 3.462545e-06 0.49433388 5.433746e+00 13 6.103516e-04 -1.554810e+00 1.281738e-02 -1.509644e+00 7.347278e-03 1.286171e+00
3262 3.462545e-06 0.49433735 5.433533e+00 13 6.103516e-04 -1.553589e+00 1.037598e-02 -1.508423e+00 5.244268e-03 1.116649e+00
3263 3.462545e-06 0.49434081 5.433310e+00 13 6.103516e-04 -1.554810e+00 1.159668e-02 -1.508423e+00 6.355187e-03 1.215972e+00
3264 3.462545e-06 0.49434427 5.433099e+00 13 6.103516e-04 -1.554810e+00 1.159668e-02 -1.508423e+00 6.269722e-03 1.199960e+00
3265 3.462545e-06 0.49434774 5.432875e+00 13 6.103516e-04 -1.553589e+00 1.281738e-02 -1.508423e+00 7.370432e-03 1.286464e+00
3266 3.462545e-06 0.49435120 5.432657e+00 13 6.103516e-04 -1.553589e+00 1.037598e-02 -1.507202e+00 5.239830e-03 1.113927e+00
3267 3.530438e-06 0.49435473 5.432432e+00 13 6.103516e-04 -1.553589e+00 1.159668e-02 -1.507202e+00 6.359764e-03 1.214279e+00
3268 3.530438e-06 0.49435826 5.432216e+00 13 6.103516e-04 -1.553589e+00 1.159668e-02 -1.507202e+00 6.279238e-03 1.199002e+00
3269 3.530438e-06 0.49436179 5.432000e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.507202e+00 7.391904e-03 1.286435e+00
3270 3.530438e-06 0.49436532 5.431788e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.507202e+00 7.294198e-03 1.269647e+00
3271 3.530438e-06 0.49436885 5.431559e+00 13 6.103516e-04 -1.552368e+00 1.159668e-02 -1.505981e+00 6.355110e-03 1.211264e+00
3272 3.530438e-06 0.49437238 5.431347e+00 13 6.103516e-04 -1.552368e+00 1.159668e-02 -1.505981e+00 6.280900e-03 1.197043e+00
3273 3.530438e-06 0.49437591 5.431133e+00 13 6.103516e-04 -1.557251e+00 1.159668e-02 -1.505981e+00 6.202272e-03 1.182128e+00
3274 3.530438e-06 0.49437944 5.430919e+00 13 6.103516e-04 -1.557251e+00 1.281738e-02 -1.505981e+00 7.316800e-03 1.270180e+00
3275 3.530438e-06 0.49438297 5.430695e+00 13 6.103516e-04 -1.557251e+00 1.403809e-02 -1.505981e+00 8.413398e-03 1.346794e+00
3276 3.530438e-06 0.49438650 5.430484e+00 13 6.103516e-04 -1.554810e+00 1.159668e-02 -1.504761e+00 6.284621e-03 1.195439e+00
3277 3.530438e-06 0.49439003 5.430274e+00 13 6.103516e-04 -1.554810e+00 1.159668e-02 -1.504761e+00 6.211089e-03 1.181414e+00
3278 3.530438e-06 0.49439356 5.430067e+00 13 6.103516e-04 -1.554810e+00 1.281738e-02 -1.504761e+00 7.340888e-03 1.271117e+00
3279 3.530438e-06 0.49439709 5.429851e+00 13 6.103516e-04 -1.554810e+00 1.281738e-02 -1.504761e+00 7.247134e-03 1.255147e+00
3280 3.530438e-06 0.49440062 5.429642e+00 13 6.103516e-04 -1.552368e+00 1.403809e-02 -1.504761e+00 8.354101e-03 1.333088e+00
3281 3.530438e-06 0.49440415 5.429433e+00 13 6.103516e-04 -1.552368e+00 1.159668e-02 -1.503540e+00 6.214148e-03 1.180124e+00
3282 3.530438e-06 0.49440768 5.429225e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.503540e+00 7.357334e-03 1.271276e+00
3283 3.530438e-06 0.49441122 5.429013e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.503540e+00 7.268965e-03 1.256118e+00
3284 3.530438e-06 0.49441475 5.428807e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.503540e+00 7.183729e-03 1.241432e+00
3285 3.530438e-06 0.49441828 5.428593e+00 13 6.103516e-04 -1.552368e+00 1.403809e-02 -1.503540e+00 8.299427e-03 1.320399e+00
3286 3.530438e-06 0.49442181 5.428389e+00 13 6.103516e-04 -1.552368e+00 1.159668e-02 -1.502319e+00 6.152221e-03 1.166494e+00
3287 3.530438e-06 0.49442534 5.428182e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.502319e+00 7.299942e-03 1.258294e+00
3288 3.530438e-06 0.49442887 5.427980e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.502319e+00 7.216313e-03 1.244009e+00
3289 3.530438e-06 0.49443240 5.427766e+00 13 6.103516e-04 -1.552368e+00 1.403809e-02 -1.502319e+00 8.349228e-03 1.324532e+00
3290 3.530438e-06 0.49443593 5.427559e+00 13 6.103516e-04 -1.551147e+00 1.159668e-02 -1.501099e+00 6.159383e-03 1.166168e+00
3291 3.530438e-06 0.49443946 5.427350e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.501099e+00 7.321371e-03 1.259599e+00
3292 3.530438e-06 0.49444299 5.427151e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.501099e+00 7.242015e-03 1.246000e+00
3293 3.530438e-06 0.49444652 5.426947e+00 13 6.103516e-04 -1.552368e+00 1.281738e-02 -1.501099e+00 7.160475e-03 1.232044e+00
3294 3.530438e-06 0.49445005 5.426748e+00 13 6.103516e-04 -1.556030e+00 1.403809e-02 -1.501099e+00 8.300534e-03 1.313481e+00
3295 3.530438e-06 0.49445358 5.426541e+00 13 6.103516e-04 -1.556030e+00 1.525879e-02 -1.501099e+00 9.422769e-03 1.385310e+00
3296 3.530438e-06 0.49445711 5.426342e+00 13 6.103516e-04 -1.556030e+00 1.281738e-02 -1.499878e+00 7.266446e-03 1.247889e+00
3297 3.530438e-06 0.49446064 5.426139e+00 13 6.103516e-04 -1.556030e+00 1.281738e-02 -1.499878e+00 7.190157e-03 1.234712e+00
3298 3.530438e-06 0.49446417 5.425942e+00 13 6.103516e-04 -1.556030e+00 1.403809e-02 -1.499878e+00 8.351198e-03 1.318184e+00
3299 3.530438e-06 0.49446770 5.425742e+00 13 6.103516e-04 -1.551147e+00 1.403809e-02 -1.499878e+00 8.259876e-03 1.303823e+00
3300 3.530438e-06 0.49447123 5.425540e+00 13 6.103516e-04 -1.551147e+00 1.525879e-02 -1.499878e+00 9.391783e-03 1.376546e+00
3301 3.530438e-06 0.49447476 5.425344e+00 13 6.103516e-04 -1.551147e+00 1.281738e-02 -1.498657e+00 7.214119e-03 1.236742e+00
3302 3.530438e-06 0.49447829 5.425153e+00 13 6.103516e-04 -1.551147e+00 1.281738e-02 -1.498657e+00 7.140559e-03 1.224072e+00
3303 3.530438e-06 0.49448182 5.424954e+00 13 6.103516e-04 -1.551147e+00 1.403809e-02 -1.498657e+00 8.305459e-03 1.308066e+00
3304 3.530438e-06 0.49448535 5.424756e+00 13 6.103516e-04 -1.551147e+00 1.403809e-02 -1.498657e+00 8.216534e-03 1.294190e+00
3305 3.530438e-06 0.49448888 5.424557e+00 13 6.103516e-04 -1.551147e+00 1.525879e-02 -1.498657e+00 9.365568e-03 1.368636e+00
3306 3.530438e-06 0.49449242 5.424359e+00 13 6.103516e-04 -1.551147e+00 1.281738e-02 -1.497437e+00 7.170398e-03 1.227126e+00
3307 3.530438e-06 0.49449595 5.424168e+00 13 6.103516e-04 -1.551147e+00 1.281738e-02 -1.497437e+00 7.099687e-03 1.214904e+00
3308 3.530438e-06 0.49449948 5.423973e+00 13 6.103516e-04 -1.551147e+00 1.403809e-02 -1.497437e+00 8.270923e-03 1.299642e+00
3309 3.530438e-06 0.49450301 5.423776e+00 13 6.103516e-04 -1.551147e+00 1.403809e-02 -1.497437e+00 8.184764e-03 1.286207e+00
3310 3.530438e-06 0.49450654 5.423585e+00 13 6.103516e-04 -1.551147e+00 1.525879e-02 -1.497437e+00 9.340448e-03 1.361301e+00
3311 3.530438e-06 0.49451007 5.423392e+00 13 6.103516e-04 -1.551147e+00 1.281738e-02 -1.496216e+00 7.127548e-03 1.217864e+00
3312 3.530438e-06 0.49451360 5.423202e+00 13 6.103516e-04 -1.551147e+00 1.403809e-02 -1.496216e+00 8.316991e-03 1.304309e+00
3313 3.530438e-06 0.49451713 5.423007e+00 13 6.103516e-04 -1.551147e+00 1.403809e-02 -1.496216e+00 8.234063e-03 1.291350e+00
3314 3.530438e-06 0.49452066 5.422821e+00 13 6.103516e-04 -1.551147e+00 1.403809e-02 -1.496216e+00 8.153131e-03 1.278659e+00
3315 3.530438e-06 0.49452419 5.422621e+00 13 6.103516e-04 -1.551147e+00 1.525879e-02 -1.496216e+00 9.318019e-03 1.354630e+00
3316 3.530438e-06 0.49452772 5.422428e+00 13 6.103516e-04 -1.551147e+00 1.281738e-02 -1.494995e+00 7.087663e-03 1.209332e+00
3317 3.530438e-06 0.49453125 5.422237e+00 13 6.103516e-04 -1.551147e+00 1.403809e-02 -1.494995e+00 8.284729e-03 1.296630e+00
3318 3.720238e-06 0.49453497 5.422039e+00 13 6.103516e-04 -1.549927e+00 1.403809e-02 -1.494995e+00 8.203244e-03 1.283844e+00
3319 3.720238e-06 0.49453869 5.421836e+00 13 6.103516e-04 -1.549927e+00 1.403809e-02 -1.494995e+00 8.119792e-03 1.270781e+00
3320 3.720238e-06 0.49454241 5.421643e+00 13 6.103516e-04 -1.549927e+00 1.525879e-02 -1.494995e+00 9.290222e-03 1.347052e+00
3321 3.766741e-06 0.49454618 5.421435e+00 13 6.103516e-04 -1.553589e+00 1.647949e-02 -1.494995e+00 1.043972e-02 1.414548e+00
3322 3.766741e-06 0.49454994 5.421234e+00 13 6.103516e-04 -1.553589e+00 1.403809e-02 -1.493774e+00 8.225920e-03 1.285407e+00
3323 3.766741e-06 0.49455371 5.421028e+00 13 6.103516e-04 -1.553589e+00 1.403809e-02 -1.493774e+00 8.147858e-03 1.273003e+00
3324 3.766741e-06 0.49455748 5.420830e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.493774e+00 9.335929e-03 1.350814e+00
3325 3.766741e-06 0.49456124 5.420629e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.493774e+00 9.243304e-03 1.337291e+00
3326 3.766741e-06 0.49456501 5.420427e+00 13 6.103516e-04 -1.553589e+00 1.647949e-02 -1.493774e+00 1.040652e-02 1.406078e+00
3327 3.766741e-06 0.49456878 5.420225e+00 13 6.103516e-04 -1.553589e+00 1.403809e-02 -1.492554e+00 8.179236e-03 1.275644e+00
3328 3.766741e-06 0.49457254 5.420033e+00 13 6.103516e-04 -1.553589e+00 1.403809e-02 -1.492554e+00 8.103574e-03 1.263684e+00
3329 3.766741e-06 0.49457631 5.419838e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.492554e+00 9.298221e-03 1.342080e+00
3330 3.766741e-06 0.49458008 5.419644e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.492554e+00 9.204606e-03 1.328726e+00
3331 3.766741e-06 0.49458384 5.419447e+00 13 6.103516e-04 -1.553589e+00 1.647949e-02 -1.492554e+00 1.037834e-02 1.398438e+00
3332 3.766741e-06 0.49458761 5.419260e+00 13 6.103516e-04 -1.553589e+00 1.403809e-02 -1.491333e+00 8.128597e-03 1.265854e+00
3333 3.766741e-06 0.49459138 5.419059e+00 13 6.103516e-04 -1.553589e+00 1.403809e-02 -1.491333e+00 8.055963e-03 1.254344e+00
3334 3.766741e-06 0.49459515 5.418868e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.491333e+00 9.257016e-03 1.333550e+00
3335 3.766741e-06 0.49459891 5.418672e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.491333e+00 9.168207e-03 1.320763e+00
3336 3.825596e-06 0.49460274 5.418477e+00 13 6.103516e-04 -1.553589e+00 1.647949e-02 -1.491333e+00 1.035337e-02 1.391452e+00
3337 3.825596e-06 0.49460656 5.418277e+00 13 6.103516e-04 -1.553589e+00 1.403809e-02 -1.490112e+00 8.085236e-03 1.257002e+00
3338 3.825596e-06 0.49461039 5.418087e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.490112e+00 9.304148e-03 1.337654e+00
3339 3.825596e-06 0.49461421 5.417886e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.490112e+00 9.216921e-03 1.325100e+00
3340 3.825596e-06 0.49461804 5.417693e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.490112e+00 9.132543e-03 1.312897e+00
3341 3.825596e-06 0.49462187 5.417497e+00 13 6.103516e-04 -1.553589e+00 1.647949e-02 -1.490112e+00 1.032466e-02 1.384227e+00
3342 3.825596e-06 0.49462569 5.417303e+00 13 6.103516e-04 -1.553589e+00 1.403809e-02 -1.488892e+00 8.038726e-03 1.248050e+00
3343 3.825596e-06 0.49462952 5.417105e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.488892e+00 9.256750e-03 1.328575e+00
3344 3.825596e-06 0.49463334 5.416913e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.488892e+00 9.174529e-03 1.316705e+00
3345 3.825596e-06 0.49463717 5.416719e+00 13 6.103516e-04 -1.553589e+00 1.647949e-02 -1.488892e+00 1.038934e-02 1.389842e+00
3346 3.825596e-06 0.49464099 5.416530e+00 13 6.103516e-04 -1.554810e+00 1.647949e-02 -1.488892e+00 1.029624e-02 1.377333e+00
3347 3.825596e-06 0.49464482 5.416335e+00 13 6.103516e-04 -1.553589e+00 1.770020e-02 -1.488892e+00 1.148618e-02 1.442648e+00
3348 3.825596e-06 0.49464864 5.416142e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.487671e+00 9.221369e-03 1.321151e+00
3349 3.825596e-06 0.49465247 5.415948e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.487671e+00 9.143525e-03 1.309782e+00
3350 3.825596e-06 0.49465630 5.415760e+00 13 6.103516e-04 -1.553589e+00 1.647949e-02 -1.487671e+00 1.036597e-02 1.383645e+00
3351 3.825596e-06 0.49466012 5.415571e+00 13 6.103516e-04 -1.554810e+00 1.647949e-02 -1.487671e+00 1.027297e-02 1.371210e+00
3352 3.825596e-06 0.49466395 5.415379e+00 13 6.103516e-04 -1.553589e+00 1.770020e-02 -1.487671e+00 1.146942e-02 1.437015e+00
3353 3.825596e-06 0.49466777 5.415186e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.486450e+00 9.183955e-03 1.313766e+00
3354 3.825596e-06 0.49467160 5.415003e+00 13 6.103516e-04 -1.553589e+00 1.525879e-02 -1.486450e+00 9.109047e-03 1.302894e+00
3355 3.825596e-06 0.49467542 5.414814e+00 13 6.103516e-04 -1.617065e+00 1.647949e-02 -1.486450e+00 1.033966e-02 1.377417e+00
3356 3.825596e-06 0.49467925 5.414631e+00 13 6.103516e-04 -1.556030e+00 1.647949e-02 -1.486450e+00 1.025045e-02 1.365489e+00
3357 3.825596e-06 0.49468307 5.414440e+00 13 6.103516e-04 -1.556030e+00 1.770020e-02 -1.486450e+00 1.145758e-02 1.432139e+00
3358 3.825596e-06 0.49468690 5.414251e+00 13 6.103516e-04 -1.556030e+00 1.525879e-02 -1.485229e+00 9.150175e-03 1.306972e+00
3359 3.825596e-06 0.49469073 5.414060e+00 13 6.103516e-04 -1.556030e+00 1.525879e-02 -1.485229e+00 9.079276e-03 1.296550e+00
3360 3.825596e-06 0.49469455 5.413874e+00 13 6.103516e-04 -1.556030e+00 1.647949e-02 -1.485229e+00 1.031976e-02 1.372042e+00
3361 3.825596e-06 0.49469838 5.413686e+00 13 6.103516e-04 -1.617065e+00 1.647949e-02 -1.485229e+00 1.023212e-02 1.360364e+00
3362 3.825596e-06 0.49470220 5.413499e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.485229e+00 1.145414e-02 1.428175e+00
3363 3.825596e-06 0.49470603 5.413313e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.485229e+00 1.135562e-02 1.415891e+00
3364 3.825596e-06 0.49470985 5.413130e+00 13 6.103516e-04 -1.552368e+00 1.525879e-02 -1.484009e+00 9.048267e-03 1.290438e+00
3365 3.825596e-06 0.49471368 5.412949e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.484009e+00 1.029497e-02 1.366450e+00
3366 3.825596e-06 0.49471751 5.412766e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.484009e+00 1.020897e-02 1.355109e+00
3367 3.825596e-06 0.49472133 5.412584e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.484009e+00 1.144574e-02 1.424096e+00
3368 3.825596e-06 0.49472516 5.412402e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.484009e+00 1.135184e-02 1.412329e+00
3369 3.825596e-06 0.49472898 5.412207e+00 13 6.103516e-04 -1.552368e+00 1.892090e-02 -1.484009e+00 1.256223e-02 1.474246e+00
3370 3.825596e-06 0.49473281 5.412022e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.482788e+00 1.027797e-02 1.361827e+00
3371 3.825596e-06 0.49473663 5.411834e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.482788e+00 1.019818e-02 1.351116e+00
3372 3.825596e-06 0.49474046 5.411656e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.482788e+00 1.011728e-02 1.340334e+00
3373 3.825596e-06 0.49474428 5.411477e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.482788e+00 1.135333e-02 1.409404e+00
3374 3.825596e-06 0.49474811 5.411298e+00 13 6.103516e-04 -1.552368e+00 1.892090e-02 -1.482788e+00 1.257640e-02 1.472242e+00
3375 3.825596e-06 0.49475194 5.411111e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.481567e+00 1.025766e-02 1.357092e+00
3376 3.825596e-06 0.49475576 5.410934e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.481567e+00 1.018241e-02 1.346943e+00
3377 3.825596e-06 0.49475959 5.410755e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.481567e+00 1.010480e-02 1.336545e+00
3378 3.825596e-06 0.49476341 5.410580e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.481567e+00 1.135220e-02 1.406543e+00
3379 3.825596e-06 0.49476724 5.410399e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.481567e+00 1.126216e-02 1.395337e+00
3380 3.825596e-06 0.49477106 5.410215e+00 13 6.103516e-04 -1.552368e+00 1.892090e-02 -1.481567e+00 1.248975e-02 1.458640e+00
3381 3.825596e-06 0.49477489 5.410025e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.480347e+00 1.016948e-02 1.343183e+00
3382 3.825596e-06 0.49477871 5.409851e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.480347e+00 1.009876e-02 1.333561e+00
3383 3.825596e-06 0.49478254 5.409676e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.480347e+00 1.135609e-02 1.404248e+00
3384 3.825596e-06 0.49478637 5.409500e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.480347e+00 1.126929e-02 1.393447e+00
3385 3.825596e-06 0.49479019 5.409314e+00 13 6.103516e-04 -1.552368e+00 1.892090e-02 -1.480347e+00 1.251157e-02 1.457763e+00
3386 3.825596e-06 0.49479402 5.409138e+00 13 6.103516e-04 -1.552368e+00 2.014160e-02 -1.480347e+00 1.373313e-02 1.516079e+00
3387 3.825596e-06 0.49479784 5.408961e+00 13 6.103516e-04 -1.552368e+00 1.647949e-02 -1.479126e+00 1.008321e-02 1.329812e+00
3388 3.825596e-06 0.49480167 5.408787e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.479126e+00 1.135037e-02 1.401316e+00
3389 3.825596e-06 0.49480549 5.408610e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.479126e+00 1.126811e-02 1.390985e+00
3390 3.825596e-06 0.49480932 5.408434e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.479126e+00 1.118445e-02 1.380615e+00
3391 3.825596e-06 0.49481315 5.408250e+00 13 6.103516e-04 -1.552368e+00 1.892090e-02 -1.479126e+00 1.243430e-02 1.445630e+00
3392 3.825596e-06 0.49481697 5.408074e+00 13 6.103516e-04 -1.552368e+00 2.014160e-02 -1.479126e+00 1.366738e-02 1.504837e+00
3393 3.825596e-06 0.49482080 5.407897e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.477905e+00 1.135705e-02 1.399579e+00
3394 3.825596e-06 0.49482462 5.407726e+00 13 6.103516e-04 -1.552368e+00 1.770020e-02 -1.477905e+00 1.127634e-02 1.389515e+00
